y_1848,y_1849,y_1850,y_1851,y_1852,y_1853,y_1854,y_1855,y_1856,y_1857,y_1858,y_1859,y_1860,y_1861,y_1862,y_1863,y_1864,y_1865,y_1866,y_1867,y_1868,y_1869,y_1870,y_1871,y_1872,y_1873,y_1874,y_1875,y_1876,y_1877,y_1878,y_1879,y_1880,y_1881,y_1882,y_1883,y_1884,y_1885,y_1886,y_1887,y_1888,y_1889,y_1890,y_1891,y_1892,y_1893,y_1894,y_1895,y_1896,y_1897,y_1898,y_1899,y_1900,y_1901,y_1902,y_1903,y_1904,y_1905,y_1906,y_1907,y_1908,y_1909,y_1910,y_1911,y_1912,y_1913,y_1914,y_1915,y_1916,y_1917,y_1918,y_1919,y_1920,y_1921,y_1922,y_1923,y_1924,y_1925,y_1926,y_1927,y_1928,y_1929,y_1930,y_1931,y_1932,y_1933,y_1934,y_1935,y_1936,y_1937,y_1938,y_1939,y_1940,y_1941,y_1942,y_1943,y_1944,y_1945,y_1946,y_1947,y_1948,y_1949,y_1950,y_1951,y_1952,y_1953,y_1954,y_1955,y_1956,y_1957,y_1958,y_1959,y_1960,y_1961,y_1962,y_1963,y_1964,y_1965,y_1966,y_1967,y_1968,y_1969,y_1970,y_1971,y_1972,y_1973,y_1974,y_1975,y_1976,y_1977,y_1978,y_1979,y_1980,y_1981,y_1982,y_1983,y_1984,y_1985,y_1986,y_1987,y_1988,y_1989,y_1990,y_1991,y_1992,y_1993,y_1994,y_1995,y_1996,y_1997,y_1998,y_1999,y_2000,y_2001,y_2002
10568.83432,10551.40018,10001.30542,8144.258056,7700.913183,5498.089546,5113.459383,5293.492892,5603.657028,5893.394262,6085.963351,5886.830608,5755.226546,5752.806765,5653.167168,5685.029677,5572.690504,5342.884971,4982.262711,4666.695774,4306.779514,4017.790657,3846.943846,3419.82586,3455.109803,3429.255637,3450.10992,3518.661324,3484.191284,3564.954981,3458.888913,3532.984092,3431.462414,3121.340678,2844.093534,2742.813159,2833.446001,2814.327074,2584.409885,2545.389043,2434.07808,2394.395369,2383.731846,2363.620594,2198.257989,1964.693575,1881.343613,1742.672742,1710.644969,1675.815432,1627.868556,1405.277496,1243.878574,1157.876266,1157.741198,1054.096939,989.7603034,951.7267372,894.1013581,868.5816387,816.0726949,734.7409125,709.2888013,705.9397881,692.5869242,687.8081695,698.517628,672.8823104,682.9887965,693.7930671,693.5932665,701.2970896,703.5977837,706.1966149,732.5480848,731.2608284,755.8174487,753.6007434,739.5420302,741.9494032,764.9490617,773.5853132,782.5644838,804.5979595,813.2463014,827.1737586,847.6596325,869.1000267,897.6029982,918.7808541,913.0888781,923.6482988,952.1632038,980.1066758,992.0762753,1016.210505,1053.082515,1097.723945,1130.170853,1167.106088,1204.88911,1257.080313,1309.052435,1352.353579,1397.93618,1457.348991,1490.679289,1556.691618,1599.91299,1669.278635,1747.771118,1830.21495,1919.651351,1983.4886,2065.671369,2148.800529,2240.806875,2328.56501,2430.061073,2526.910244,2639.763875,2743.522093,2847.024985,2939.458763,3058.014515,3163.167728,3266.160842,3382.111715,3512.501628,3607.436506,3708.031193,3867.606786,4028.462307,4183.50236,4349.88903,4533.597395,4721.424606,4914.803382,5115.555397,5313.771497,5509.771077,5710.65233,5918.221145,6113.481418,6304.944175,6498.818352,6688.69225,6891.307331,7074.543837,7268.117866,7442.743349,7609.868355,7773.883369,7934.131984,8089.935496
18569.54663,18552.83563,18021.6992,16128.36559,15384.82823,12970.38681,12344.17223,12305.16923,12408.53239,12504.18823,12518.70641,12170.19977,11899.78853,11764.68262,11545.51785,11462.31315,11248.27073,10916.44337,10454.05002,10029.54375,9562.497156,9169.133527,8896.079091,8382.704594,8328.247468,8215.133971,8148.850439,8129.157899,8010.101026,8004.549002,7819.240077,7810.829475,7632.091379,7255.640101,6919.022801,6758.937915,6785.200721,6702.036399,6416.477337,6321.038451,6157.062933,6065.276781,6002.378097,5930.83193,5720.635037,5450.915634,5333.716189,5166.668042,5106.697965,5044.904102,4971.657581,4732.851345,4560.511364,4466.23298,4457.268382,4349.024034,4282.09308,4242.989929,4186.957448,4163.903793,4116.249715,4042.921274,4026.136259,4031.631815,4028.393799,4034.287377,4055.391092,4041.227254,4062.470659,4084.102823,4094.837586,4113.278383,4126.316156,4139.676981,4175.818539,4184.507503,4218.046301,4225.08394,4220.961315,4233.264167,4265.322742,4282.855231,4300.488329,4330.385117,4346.707648,4367.835625,4394.791962,4421.956311,4455.12253,4480.228138,4478.789516,4493.145594,4524.330047,4553.911353,4567.126707,4591.54879,4627.271501,4669.024366,4697.361841,4728.72828,4759.453813,4802.495116,4843.258555,4873.567069,4904.24812,4946.30543,4960.939638,5005.407757,5025.314069,5068.441289,5117.493401,5167.112527,5220.055897,5244.806343,5284.448388,5321.615666,5363.812873,5398.120612,5441.95407,5477.11783,5523.646988,5556.858879,5585.617171,5599.598735,5634.809618,5652.575233,5664.016144,5683.755619,5712.870727,5703.194461,5695.077592,5739.540533,5779.897585,5809.481996,5844.964204,5892.016551,5937.894228,5984.229614,6033.00261,6075.000805,6110.959028,6148.12992,6188.68751,6214.989438,6235.659806,6257.186933,6274.117132,6303.068794,6314.435686,6336.805182,6343.423752,6345.226691,6346.87942,6348.444647,6349.914857
14878.6542,14861.96411,14332.51163,12472.32628,11827.24472,9514.369732,8990.765514,9038.825398,9218.167298,9380.522317,9453.532489,9156.854146,8933.345865,8840.351043,8658.994583,8609.941691,8429.149172,8134.111651,7715.192293,7338.221613,6919.375609,6572.182798,6342.278345,5869.693767,5850.453052,5771.559842,5737.65831,5748.884229,5659.726795,5682.234968,5524.900271,5543.403506,5392.828697,5044.755049,4734.410768,4598.154771,4647.735893,4588.842103,4327.476866,4253.310844,4109.899729,4037.103499,3992.259966,3938.365222,3745.345484,3491.042513,3386.842719,3232.221677,3183.136193,3131.848432,3068.821307,2840.200866,2675.556008,2587.264847,2583.356491,2480.361308,2417.586141,2382.079547,2329.47507,2309.294207,2264.460826,2193.511402,2178.266055,2185.167709,2183.687018,2191.480942,2214.61978,2202.749641,2226.197169,2250.34304,2263.884658,2285.334211,2301.625997,2318.494285,2358.438582,2371.411239,2409.261288,2421.100725,2421.935447,2439.154358,2476.38604,2499.544404,2523.074819,2559.166478,2582.154431,2610.249936,2644.547635,2679.462836,2720.8756,2754.723607,2762.543083,2786.33054,2827.248367,2867.047796,2891.020973,2926.512298,2973.722514,3027.578957,3068.724988,3113.419008,3158.038015,3215.517522,3271.459433,3317.776122,3365.114236,3424.416771,3457.075586,3520.032552,3559.264066,3622.18205,3691.771477,3762.809726,3838.052181,3886.06619,3949.545499,4011.330013,4078.957266,4139.588312,4210.500565,4273.72136,4349.076688,4412.123582,4471.498751,4516.835514,4583.976479,4634.490163,4679.437096,4733.310861,4797.26952,4823.278538,4851.36275,4932.464004,5010.425019,5078.514791,5153.359506,5240.672267,5327.834783,5416.385385,5508.347143,5594.552948,5675.660301,5758.843895,5846.396601,5920.696899,5990.115259,6061.128827,6128.322207,6208.261382,6271.373722,6346.180364,6405.97009,6461.629705,6517.831012,6574.64391,6632.04089
17787.02611,17770.39684,17242.05704,15364.05087,14644.20583,12262.26735,11662.07706,11643.1113,11762.97785,11872.65054,11899.3698,11563.0116,11303.28326,11177.11845,10966.22176,10890.04626,10684.34132,10362.59999,9913.873529,9504.13987,9052.166017,8672.941819,8412.627755,7912.401519,7867.838209,7764.56427,7707.331362,7696.017328,7585.371813,7587.304303,7410.383051,7409.6752,7240.028254,6873.975052,6547.374325,6396.093498,6430.451226,6356.013091,6080.058424,5992.639422,5836.747255,5752.335498,5696.373141,5631.7574,5428.983025,5166.694618,5055.975577,4895.772473,4841.931602,4786.209145,4719.117305,4487.453896,4321.441833,4232.850363,4229.021445,4126.443853,4064.773498,4030.817417,3980.162266,3962.282474,3920.047323,3852.204785,3840.502406,3851.022831,3853.171426,3864.596052,3891.268087,3882.891947,3909.827052,3937.263318,3953.947784,3978.41102,3997.585259,4017.20601,4059.653373,4074.909504,4114.918982,4128.707534,4131.47615,4150.631606,4189.580714,4214.214263,4239.051616,4276.213557,4300.013583,4328.712378,4363.34556,4398.311076,4439.41676,4472.63575,4479.598213,4502.383558,4542.030016,4580.214616,4602.267086,4635.583967,4680.270338,4731.132655,4768.826883,4809.678021,4850.040868,4902.804409,4953.486115,4993.987273,5035.033228,5087.547828,5112.947806,5168.180083,5199.158338,5253.362355,5313.624018,5374.64738,5439.170576,5475.836316,5527.447239,5576.75703,5631.254948,5678.094401,5734.57272,5782.64107,5842.175694,5888.671264,5930.886848,5958.534396,6007.428706,6039.110384,6064.669497,6098.62254,6142.053999,6147.037411,6153.700434,6212.800867,6268.001254,6312.642475,6363.327702,6425.707886,6487.12318,6549.157529,6613.801923,6671.898704,6724.158661,6777.780516,6834.982251,6878.200483,6915.932633,6954.645975,6988.929461,7035.314492,7064.323907,7104.417546,7128.967985,7148.862083,7168.757286,7188.723843,7208.748948
13706.71224,13689.85991,13155.77159,11292.70032,10686.61533,8395.961807,7909.054267,7993.31112,8207.29993,8401.975937,8504.281186,8231.183757,8030.046308,7958.958278,7797.135126,7767.122326,7601.850533,7321.461608,6915.291562,6552.278806,6147.438945,5814.678304,5599.763204,5139.303442,5134.577175,5069.578829,5049.775179,5075.39094,4999.725684,5036.258867,4891.004323,4922.311147,4782.706555,4443.045714,4140.248958,4012.163403,4071.182183,4021.252626,3766.947938,3700.836984,3564.767152,3499.546084,3462.451916,3416.066347,3229.104997,2979.365209,2879.818451,2728.695704,2683.402732,2635.744057,2575.993135,2348.598025,2184.794911,2097.287931,2094.579371,1991.820512,1929.211898,1893.715524,1840.596126,1819.918328,1774.114205,1701.706618,1685.186053,1690.885613,1687.87743,1694.06829,1715.727993,1702.180003,1724.166593,1746.950024,1759.141045,1779.346738,1794.44503,1810.167827,1849.226954,1861.258959,1898.50248,1909.656438,1909.74414,1926.374962,1963.271972,1986.140272,2009.503299,2045.667999,2068.788394,2097.194114,2132.017127,2167.664142,2210.064983,2245.080406,2254.019352,2279.161386,2321.77077,2363.516916,2389.540427,2427.382645,2477.311593,2534.258694,2578.723348,2627.073936,2675.676334,2737.600419,2798.37259,2849.817939,2902.663669,2967.981223,3006.849223,3076.643732,3122.965688,3193.596914,3271.468199,3351.336972,3436.003983,3493.75863,3567.612029,3640.303069,3719.437231,3792.082692,3875.672723,3952.093167,4041.358787,4118.825247,4193.192136,4253.985811,4337.355513,4404.560494,4466.711408,4538.441554,4620.942193,4665.737747,4713.159009,4814.65202,4913.600315,5003.206708,5100.233175,5210.450629,5321.115187,5433.787044,5550.48493,5661.934878,5768.797562,5878.311364,5992.742635,6094.281557,6191.432576,6290.707927,6386.591125,6495.794735,6588.375167,6693.162164,6783.081375,6869.166825,6956.109397,7043.930314,7132.561324
12389.34518,12372.33418,11834.02093,9977.008562,9431.197467,7180.648674,6740.015285,6866.015128,7119.353326,7350.788102,7486.511223,7240.736971,7064.931753,7018.132054,6877.946675,6868.81978,6721.554741,6459.337872,6071.187655,5727.806453,5342.287728,5028.408835,4832.075532,4386.829804,4398.398356,4349.159208,4345.157686,4386.847469,4326.453155,4378.6944,4247.543795,4293.73351,4167.762477,3839.395476,3546.598672,3428.61127,3498.993571,3460.283568,3215.366425,3159.012353,3031.908944,2975.617052,2947.512709,2909.922578,2730.312153,2486.131219,2391.791186,2244.688906,2203.414814,2159.564853,2103.248904,1877.272269,1713.916234,1626.38689,1623.825605,1520.248521,1456.452673,1419.441158,1364.188452,1341.202159,1292.529887,1216.582843,1196.428325,1198.438377,1191.37078,1193.326908,1210.776985,1192.757216,1210.328746,1228.727202,1236.477956,1252.256833,1262.900909,1274.133184,1308.882668,1316.526203,1349.593168,1356.467911,1352.108753,1364.298204,1396.914965,1415.504163,1434.622746,1466.698659,1485.74508,1510.169262,1541.156762,1573.11739,1612.048667,1643.742561,1649.280446,1671.139102,1710.72136,1749.665191,1772.972251,1808.325219,1856.091636,1911.260003,1954.214082,2001.389183,2049.157564,2110.724996,2171.601616,2223.553061,2277.347157,2344.178706,2384.873613,2457.160393,2506.381595,2580.594057,2662.770886,2747.701411,2838.246707,2902.45463,2983.548048,3064.242354,3152.233133,3234.534473,3328.708651,3416.580967,3518.307418,3609.12929,3697.749639,3773.584069,3873.048911,3957.185751,4037.137105,4127.64652,4229.975676,4295.25109,4364.008629,4488.193066,4610.892494,4725.217575,4848.046022,4985.207366,5123.844663,5265.489305,5412.135773,5554.374139,5692.810641,5834.689996,5982.227929,6117.363195,6248.646169,6382.578759,6513.484893,6658.161328,6786.173122,6926.645836,7052.006062,7173.429785,7295.573137,7418.321964,7541.47335
13959.20653,13942.44032,13410.99853,11555.0092,10944.93572,8658.445655,8167.393927,8244.978411,8451.286222,8637.995751,8732.586855,8453.666072,8246.643137,8169.248802,8001.737121,7965.816358,7796.435867,7513.204119,7106.515555,6743.224529,6338.28577,6004.939571,5788.700573,5328.011768,5320.997245,5253.859125,5231.522126,5254.219864,5175.920995,5209.280783,5061.849928,5090.545367,4949.538074,4609.948715,4307.510989,4179.224411,4237.418575,4187.094917,3933.41391,3867.049131,3731.017151,3665.51864,3627.939119,3581.157527,3394.496207,3145.619777,3046.61748,2896.616809,2852.134788,2805.360995,2746.688299,2521.49039,2359.779068,2274.19996,2273.113611,2172.535258,2112.021517,2078.668326,2027.994493,2009.717822,1966.605514,1897.120546,1883.352266,1891.795198,1891.823841,1901.180156,1926.022152,1915.845468,1941.145782,1967.297254,1982.951789,2006.662487,2025.338877,2044.72328,2087.430266,2103.275607,2144.234259,2159.289767,2163.414997,2184.079606,2225.005924,2252.029902,2279.613379,2320.010624,2347.493448,2380.311767,2419.591259,2459.747504,2506.704031,2546.356576,2560.142471,2590.15831,2637.629847,2684.290331,2715.371431,2758.288552,2813.287696,2875.327823,2924.994559,2978.580815,3032.465759,3099.650061,3165.723609,3222.577053,3280.877551,3351.621526,3396.069,3471.352399,3523.295676,3599.457385,3682.816504,3768.156274,3858.252396,3921.544018,4000.853375,4078.981814,4163.508419,4241.55237,4330.455239,4412.191455,4506.658795,4589.327432,4668.850621,4734.805196,4823.183796,4895.386256,4962.52205,5039.143196,5126.407788,5176.052716,5228.30335,5334.324008,5437.645376,5531.494176,5632.578298,5746.611108,5860.873456,5976.89008,6096.665134,6210.956384,6320.424574,6432.272983,6548.764552,6652.154798,6750.912078,6851.528216,6948.505343,7058.474713,7151.579228,7256.565903,7346.4397,7432.234323,7518.630941,7605.64383,7693.194012
11711.61906,11694.49896,11153.27129,9299.971984,8791.995645,6564.312607,6148.353471,6296.53309,6571.417326,6823.590845,6978.589696,6748.548502,6587.387927,6554.826728,6427.416217,6430.828471,6294.409174,6043.028056,5665.41847,5333.389883,4958.885109,4655.734168,4470.032206,4033.25591,4054.24915,4014.214027,4019.60063,4071.021433,4019.955208,4081.995556,3959.676538,4015.372593,3898.124971,3576.963757,3290.624001,3179.296412,3257.302337,3226.161197,2987.644131,2938.105278,2817.372694,2767.552873,2746.064521,2715.064153,2541.155109,2301.598584,2211.819339,2068.591193,2031.317797,1991.406804,1938.867701,1715.401492,1554.028506,1468.275698,1467.690869,1365.489476,1302.897784,1266.962556,1212.467154,1190.200997,1141.957495,1066.053741,1045.955389,1048.055285,1040.937624,1042.81903,1060.288029,1042.161941,1059.7542,1078.262813,1086.154557,1102.166617,1113.103019,1124.692053,1160.016081,1168.260811,1202.168888,1209.909349,1206.413121,1219.588439,1253.418668,1273.333298,1293.922572,1327.702348,1348.588343,1375.052499,1408.32086,1442.80722,1484.563502,1519.334635,1528.058902,1553.371988,1596.768292,1639.860265,1667.563811,1707.67719,1760.635869,1821.469394,1870.485996,1924.185966,1978.952363,2048.094198,2117.108875,2177.733644,2240.785467,2317.55381,2368.686859,2452.199204,2513.227488,2600.060872,2695.676387,2794.881927,2900.584091,2980.661553,3078.542282,3176.897358,3283.489538,3385.282613,3499.9459,3609.225751,3733.397384,3847.566831,3960.473972,4061.455896,4187.151318,4298.331753,4406.203346,4525.591709,4657.723034,4753.346129,4853.330952,5009.915922,5165.53662,5313.176894,5469.774015,5641.032695,5813.768599,5989.373465,6169.64998,6344.891246,6515.591827,6688.920335,6866.825495,7030.845611,7189.699864,7349.795174,7505.13474,7672.507704,7820.710297,7979.330682,8120.029278,8254.377187,8387.015178,8517.643426,8645.913434
15976.84912,15960.19437,15431.47544,13563.6082,12884.11758,10540.75349,9983.418146,10002.05654,10155.26722,10294.47134,10347.18374,10033.31335,9794.111965,9686.695824,9492.543514,9431.683548,9240.117033,8933.460158,8501.547127,8110.17044,7676.736588,7315.396533,7072.007117,6587.285189,6556.745402,6466.984588,6422.644734,6423.744883,6324.957386,6338.170278,6172.048865,6181.822355,6022.633506,5666.491368,5348.784484,5205.594777,5248.037829,5181.882087,4913.749408,4833.294917,4683.953292,4605.563286,4555.319361,4496.194972,4298.430229,4040.190319,3932.626757,3775.076383,3723.36617,3669.585342,3604.225697,3373.802191,3208.060265,3119.10756,3114.664709,3011.334478,2948.511608,2913.14745,2860.878196,2841.174618,2796.967155,2726.882298,2712.668326,2720.627255,2720.224811,2729.098647,2753.266166,2742.418926,2766.869468,2791.928047,2806.317784,2828.551385,2845.566211,2863.096029,2903.576379,2916.993052,2955.210018,2967.328781,2968.433784,2985.907589,3023.280244,3046.470307,3069.947967,3105.865982,3128.561851,3156.258791,3190.02423,3224.267063,3264.832631,3297.679032,3304.393464,3326.987103,3366.565819,3404.856072,3427.17366,3460.871002,3506.105585,3557.753565,3596.472107,3638.538908,3680.322009,3734.728499,3787.329697,3830.035958,3873.520315,3928.709975,3957.02687,4015.383664,4049.756863,4107.560998,4171.722924,4236.989772,4306.106231,4347.687692,4404.449371,4459.203039,4519.459702,4572.3828,4635.246877,4690.056001,4756.644222,4810.555564,4860.471468,4896.063665,4953.140279,4993.282849,5027.554521,5070.448539,5123.09256,5137.527007,5153.78708,5222.708042,5288.103508,5343.275386,5404.826577,5478.442924,5551.501082,5625.557567,5702.622414,5773.540051,5838.986823,5906.140906,5977.265906,6034.778321,6087.085339,6140.655582,6190.083982,6251.911009,6296.638538,6352.730148,6393.544107,6429.945908,6466.597737,6503.574436,6540.859015
10687.86059,10670.56567,10124.85257,8282.439926,7843.130002,5656.072504,5275.818327,5454.266531,5759.121643,6040.977584,6224.156167,6017.18251,5877.258979,5865.345875,5756.502572,5778.265855,5658.086613,5423.386337,5062.696097,4748.746258,4391.3703,4104.345194,3934.193796,3509.305224,3543.147291,3515.753656,3534.119303,3599.19492,3561.325043,3637.40927,3527.856092,3597.502048,3493.277716,3182.812619,2905.754924,2803.795535,2892.729136,2872.618173,2643.319543,2603.425058,2491.634674,2450.847351,2438.630561,2416.933292,2250.954981,2017.500452,1933.542267,1795.014906,1762.519848,1727.269762,1679.116383,1457.985459,1297.825304,1212.739646,1212.996854,1110.616332,1047.391041,1010.469768,954.3410617,930.2143237,879.4951408,800.315947,776.7419299,775.2405679,764.0960499,761.6907889,774.8110697,751.9489903,764.7507391,778.3892792,781.2366911,792.0991167,797.7365503,803.8595064,833.778894,836.4134462,864.811174,866.8099459,857.2499053,864.21534,891.8555061,905.4356828,919.5683113,946.893924,961.1769141,980.9609546,1007.528423,1035.298505,1070.391417,1098.484577,1100.256823,1118.537086,1154.980978,1191.179231,1211.89386,1245.0653,1291.247248,1345.543229,1388.146101,1435.624093,1484.375894,1547.866154,1611.597366,1667.255452,1725.704152,1798.381434,1845.688646,1926.014581,1984.266619,2069.023307,2163.361832,2262.166515,2368.443495,2449.845885,2550.020353,2651.66862,2762.688538,2870.029596,2991.522816,3108.908873,3242.629924,3367.726502,3492.941931,3607.507872,3748.359915,3876.071105,4001.881392,4140.728875,4293.9157,4411.731146,4535.248514,4717.226764,4899.670893,5075.354999,5261.241656,5462.930769,5666.874236,5874.199468,6086.411563,6293.335243,6495.142251,6698.745102,6905.673312,7096.794717,7280.796638,7463.869216,7639.537508,7824.540839,7986.640961,8156.052565,8303.466164,8441.062851,8573.598953,8700.683078,8821.949966
14450.09377,14433.18573,13896.92523,12015.62473,11372.20647,9041.151371,8523.296599,8585.040571,8780.924608,8960.627657,9050.481859,8766.093323,8555.525372,8476.909575,8308.589049,8273.373344,8101.853203,7812.768029,7393.655527,7015.979008,6596.234999,6249.794237,6022.88253,5550.742679,5537.757474,5464.673973,5437.618364,5456.642232,5374.489849,5405.439289,5253.937868,5279.533926,5132.913466,4785.218081,4474.976124,4340.654371,4393.900914,4337.492727,4076.097672,4004.487501,3862.975057,3793.053912,3751.687551,3701.082276,3509.649244,3255.777046,3153.192672,2998.911696,2951.216091,2901.244977,2839.173637,2608.847141,2443.143885,2354.506209,2351.21763,2247.518961,2184.466826,2148.758068,2095.378525,2074.724283,2028.86223,1956.487343,1940.468763,1946.789187,1944.204367,1950.777294,1972.827705,1959.518773,1981.885459,2004.964044,2017.34456,2037.706846,2052.8879,2068.617929,2107.647114,2119.427581,2156.520298,2167.292816,2166.931371,2183.200519,2219.707962,2242.004879,2264.719547,2300.177301,2322.396363,2349.816121,2383.542531,2417.960051,2458.966877,2492.397846,2499.483825,2522.744405,2563.41004,2603.037248,2626.69298,2662.079486,2709.429835,2763.576573,2804.93012,2849.973319,2895.041444,2953.246971,3009.994867,3057.032587,3105.190187,3165.599895,3199.154654,3263.494683,3303.93353,3368.528641,3440.057511,3513.199273,3590.761777,3640.909328,3706.91993,3771.402459,3841.956821,3905.581392,3979.812543,4046.384857,4125.460607,4192.222692,4255.488948,4304.772074,4376.372839,4431.362496,4480.875144,4539.639277,4608.824879,4639.780454,4673.028463,4760.196656,4844.365668,4918.75193,5000.163897,5094.389198,5188.624469,5284.49374,5384.013438,5477.883826,5566.803399,5658.06791,5753.910597,5836.494816,5914.44435,5994.29404,6070.519145,6159.906518,6232.494387,6317.168637,6386.843573,6452.556033,6519.010012,6586.251979,6654.252744
13974.09511,13957.24668,13423.13602,11556.17573,10937.66669,8635.739582,8138.451873,8214.312466,8421.026267,8609.332044,8706.108974,8428.29604,8222.968296,8148.146512,7983.040041,7950.062809,7781.90635,7498.140217,7087.786522,6720.083005,6310.511475,5973.272096,5754.215684,5289.983699,5282.02021,5213.883107,5191.105714,5213.862261,5135.44731,5169.370824,5021.540446,5050.299093,4908.017912,4565.693332,4260.443412,4130.108939,4186.84622,4134.520804,3877.8729,3809.677197,3671.606893,3604.527402,3565.652362,3517.517234,3328.892521,3077.710035,2976.947902,2824.68937,2778.394806,2729.766682,2669.074262,2440.799455,2276.386317,2188.445991,2185.384293,2082.286909,2019.457861,1983.805602,1930.568194,1909.832366,1863.995816,1791.623762,1775.224401,1781.061993,1778.17416,1784.479669,1806.240831,1792.779038,1814.858917,1837.704408,1849.930449,1870.150063,1885.238075,1900.925355,1939.910381,1951.821068,1988.929441,1999.90021,1999.791373,2016.225082,2052.88813,2075.472482,2098.517171,2134.321015,2157.025637,2184.973196,2219.285691,2254.365719,2296.130144,2330.442216,2338.615375,2362.95405,2404.7048,2445.519913,2470.538075,2507.316564,2556.108691,2611.822549,2654.951892,2701.879344,2748.964713,2809.273461,2868.311967,2917.895569,2968.766223,3031.996077,3068.653593,3136.128741,3179.996598,3248.062679,3323.229256,3400.237705,3481.885636,3536.462398,3607.00548,3676.235261,3751.748248,3820.606475,3900.250196,3972.545807,4057.5219,4130.516469,4200.248585,4256.252187,4334.677732,4396.776827,4453.657589,4519.960232,4596.869754,4635.918087,4677.440779,4772.874602,4865.593892,4948.812074,5039.286388,5142.78908,5246.58123,5352.237549,5461.779656,5565.942459,5665.395275,5767.383639,5874.173365,5967.972802,6057.295322,6148.655843,6236.551353,6337.697685,6422.197626,6518.855034,6600.64355,6678.575922,6757.345749,6836.990335,6917.459634
16490.91644,16474.14867,15941.64312,14055.11312,13352.35,10975.15243,10396.22954,10400.95777,10544.11199,10675.65096,10722.23729,10401.47323,10156.91218,10046.00113,9848.684464,9785.897365,9590.246276,9277.091145,8834.060068,8430.454671,7984.608628,7612.200149,7359.584947,6864.916418,6828.638581,6733.084825,6683.858666,6680.83433,6577.713714,6587.68558,6416.973852,6422.982812,6258.114841,5894.443886,5569.579936,5420.73651,5458.479526,5386.788435,5111.871551,5026.618798,4872.309291,4789.799963,4735.944819,4673.173501,4471.006369,4208.192095,4097.192842,3935.666591,3880.855938,3824.015151,3755.460776,3520.487844,3351.125991,3259.315042,3252.713792,3146.509341,3081.289635,3043.676373,2988.877285,2966.912144,2920.148102,2847.404029,2831.049758,2836.976846,2834.149205,2840.472143,2862.098425,2848.459006,2870.294003,2892.648387,2904.19585,2923.549816,2937.590034,2952.042376,2989.455253,2999.522811,3034.573026,3043.220324,3040.71958,3054.687979,3088.57137,3108.060427,3127.760375,3159.884473,3178.570211,3202.194354,3231.81142,3261.805851,3298.009476,3326.329092,3328.19401,3345.956016,3380.722848,3414.079713,3431.216054,3459.715488,3499.725241,3546.025562,3579.135873,3615.488414,3651.4183,3699.924409,3746.432784,3782.748914,3819.678001,3868.254318,3889.606481,3941.064382,3968.188998,4018.799081,4075.653587,4133.418314,4194.863285,4228.383413,4277.07001,4323.573468,4375.426585,4419.693193,4473.805778,4519.572207,4577.038884,4621.510629,4661.806439,4687.546299,4734.798236,4764.848085,4788.801859,4821.296069,4863.448517,4866.966803,4872.18946,4930.311093,4984.671761,5028.560702,5078.675339,5140.732881,5201.996908,5264.088575,5329.006327,5387.521799,5440.344895,5494.727863,5552.880741,5597.113026,5636.000499,5676.040367,5711.769364,5759.847062,5790.594729,5832.652524,5859.204053,5881.181338,5903.258361,5925.500717,5947.898945
11108.46986,11091.0927,10542.15773,8672.976778,8186.782302,5954.152282,5548.619871,5713.145498,6008.821431,6284.586429,6464.111714,6254.109071,6112.923636,6101.638075,5994.138513,6018.496232,5898.966777,5660.820451,5290.181386,4963.561853,4592.982998,4294.23215,4114.447232,3680.040639,3708.801081,3676.483089,3690.931958,3752.918057,3712.015595,3786.200657,3673.78796,3741.13468,3632.736736,3316.32975,3033.556449,2927.075864,3011.930581,2986.671822,2751.116087,2706.753585,2590.358644,2545.744153,2530.127797,2505.002035,2335.069871,2097.789534,2011.174022,1869.641003,1834.939314,1797.485042,1746.9963,1522.509703,1360.030933,1273.436387,1272.81643,1169.004925,1104.869747,1067.275106,1010.363194,985.7674225,934.4421672,854.6961674,831.1058965,829.7506787,818.5578638,816.0894225,829.1918322,806.1173434,818.9176573,832.4865595,835.1569784,845.8378742,851.227755,857.0438395,886.6635844,888.7427405,916.7394569,918.0780294,907.788096,914.1573223,941.2149858,954.0242571,967.3224467,993.78199,1006.98884,1025.619953,1050.929485,1077.307088,1110.834249,1137.142768,1136.787643,1152.898457,1187.102378,1220.848165,1238.786931,1269.059065,1312.18117,1363.131904,1401.973716,1445.407313,1489.783863,1548.620055,1607.254019,1657.243725,1709.564132,1775.726551,1815.867058,1888.698935,1938.746542,2014.930253,2100.133451,2189.123362,2284.90092,2354.926527,2443.163499,2532.143931,2629.73976,2722.797571,2829.270315,2930.699946,3047.71503,3155.145724,3261.873944,3357.112876,3477.985679,3584.907914,3689.122471,3805.715487,3936.059714,4030.315591,4129.667621,4287.222444,4445.064181,4596.11885,4757.507995,4935.123227,5115.713246,5300.74298,5492.033374,5679.731586,5864.262136,6052.816456,6247.261769,6428.795866,6606.126315,6785.596137,6960.982537,7149.158523,7318.362915,7498.355178,7660.228981,7815.493858,7968.66967,8119.275783,8266.795809
