muF,muL,sig_mu,alpha_bar,sig_alpha,mu1,mu2,mu3,mu4,mu5,mu6,mu7,mu8,mu9,mu10,mu11,mu12,mu13,mu14,mu15,mu16,mu17,mu18,mu19,mu20,alpha1,alph2,alpha3,alpha4,alpha5,alpha6,alpha7,alpha8,alpha9,alpha10,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha18,alpha19,alpha20,posterior_density
4.6531719078354215,26.17584179953693,1.1555841731089014,0.01973813823801517,0.011450797517253966,5.67413247849833,8.077567094318644,9.018672788666201,9.68959777445956,7.925024874801789,9.972844423977978,11.133307697016082,13.633191352008943,14.429297513120824,14.941273213753538,18.295734620741577,17.838371217787742,18.635698257698525,19.09316885166409,20.658193305765074,21.668278900625165,22.585005547222483,24.3628136914422,24.98860142855678,26.96893448023502,0.017955510844153685,0.022967742983095854,0.01953715664808313,0.02554582092626843,0.035951574920514075,0.026354827005348972,0.020186349626953946,0.021647896654498764,0.015297396415209896,0.008481473554977947,0.018605604374810975,0.02700863794602003,0.03381940398015644,0.015190758091122488,0.02218127891646143,-0.004859880398562107,0.02980486591534711,0.006626581204410953,0.033521846113492404,0.019893226450797292,-728.0207085366578
5.430949389048192,26.602304596097902,0.9857368972135111,0.021868434839547972,0.007422954648572378,5.27021238054382,6.364050551093944,6.924273269174135,10.408231570644821,10.497296780239953,10.821937846885639,12.349429151600058,12.63351353070156,14.400714724967399,15.826303876707339,16.18267540612631,17.429992683520858,19.088959612815124,19.740445308677277,21.651157399114954,21.163057335200133,22.859224185506516,24.392102848383523,26.93130213718585,26.572202726305843,0.019416146613725996,0.02457684214684083,0.02349498789329023,0.026743880786846256,0.0315734273675974,0.025236744655289953,0.01915782417604369,0.02207044254612783,0.015598856480520572,0.008635385614158405,0.018987593268815967,0.026221457375395177,0.0329198697716997,0.015122008253038067,0.022189521864959136,-0.006155203340026476,0.02856276189961258,0.007233882364153168,0.03257202726126039,0.01903171945710703,-716.3946816586855
6.762466218748385,24.987809708993357,0.9931058434832967,0.015271331904817878,0.01166767895834436,6.552500595385843,7.886638545778339,7.876419118455518,10.37280849268876,9.64274784009059,10.501414670478981,10.951685918488302,14.448619774877377,13.189820156211168,14.503185315496758,16.293134816054557,17.748274809476765,18.311715807141688,19.42013175959986,20.32322405550246,20.287352272294957,21.186738347082095,22.660775966220186,25.134072846076634,23.36131034894336,0.016990698983006643,0.02355578685947919,0.02153512889045353,0.026258084582927752,0.03264982899367952,0.024851990606199546,0.020376920280324094,0.021296525114549113,0.01704830126841327,0.008105579444990279,0.018608532615150015,0.025793743392628934,0.03403106787978502,0.01576018329493644,0.02321963663189372,-0.0043746966040852904,0.029817945083377557,0.007331934860293916,0.033640717437362404,0.020698688206194547,-710.1123273272768
5.1288807729720896,25.271432132757123,0.9616362585002349,0.021596608588442326,0.008853582183245477,6.549537022820201,6.5517539410442875,9.138102693261542,9.32851737779753,7.963026341900056,11.26223038485748,8.964220358662137,12.773548574934766,12.990101527476964,12.498952318923436,16.53748651218222,17.537112257668124,16.54196705361633,18.385061554254293,19.195786914126028,21.557132886359586,22.475598622731106,21.16984163398346,24.888198085042976,24.364211482656128,0.01599749791619479,0.02569326629140275,0.019471616835284197,0.027443161115230014,0.03525744666985106,0.024355404287610103,0.02219281549806384,0.02216391942211842,0.017680093717003825,0.010806621518480799,0.017280415901039688,0.026866542352561567,0.03501733483399737,0.01678751986281352,0.02337478066840282,-0.004888692776835526,0.03000205216485261,0.009101664272865444,0.0335378397106095,0.020845205251042505,-725.5662611170956
5.7305882930236205,25.463508972473026,0.8702939696085489,0.016739894295129776,0.01186669508373943,6.70057380707218,7.762078362762278,8.604254070439568,8.134932591552333,9.801558604633234,10.688896361346343,10.815614349227017,12.696916221665871,12.272327545891802,13.064553346778464,15.682198441499622,16.5223679572226,18.54868521443456,18.915562221209534,19.742780050934346,19.864197123219792,22.998072234692412,22.925567671805446,25.264192225763296,25.083837701675517,0.01602939457163104,0.022546573349429392,0.02038734293206441,0.028425491921685343,0.03313808871545665,0.024841428586376144,0.020427187703534067,0.022476705026702078,0.017974412526415847,0.010275752478381625,0.018788694994006733,0.026239937143562684,0.03382339052289661,0.015184803726950274,0.023500890100095824,-0.0034966020592590297,0.028818666120265717,0.009582252991538176,0.03348983763220083,0.020387637241868376,-721.2937842463222
6.315134145181908,23.791265860782016,1.0037590799925997,0.01887731216671224,0.009629409016830235,6.29348517253529,8.227197794239766,8.183575760415238,9.691682832329997,10.660371152521238,10.147215285862824,10.898942642445528,14.452472914966531,14.41570627888437,14.53871540717847,16.045873697625147,17.217238894224494,17.699670612941752,18.410291323426627,18.411779110474445,18.387597322185652,20.65847066902139,23.283539763817366,24.443351373263837,21.60499070753407,0.016754009205614807,0.022521124616852593,0.022036035021388775,0.02734287531664274,0.03177705355843259,0.0256518705843043,0.019216011624845854,0.020629228514987163,0.014974448785238757,0.009130614779456434,0.01930387355558763,0.027049664128881733,0.03377535563392531,0.01618093000297569,0.024259298876980178,-0.004241927392825032,0.030805036851384037,0.007686887388749405,0.034057184938498,0.021676060920145953,-719.687520405284
5.691194808518234,24.998838400593776,0.8742912758412551,0.021034947418316168,0.009101697732667596,6.217962739119414,8.869255178505,8.270973440957299,8.433618132354967,9.061397798062565,10.30561062889385,12.640467164879006,13.631987913616049,13.935289851617615,15.940079999914904,15.609818832221325,18.078455332509225,16.82037520578463,18.405770417204284,20.17552401518902,22.110031520890278,22.138118544989663,23.86060484775078,22.923178401362172,25.19871687169264,0.018450940757035524,0.021083909605114616,0.02179923619127697,0.0281872582491151,0.032639787919994334,0.025593171718463845,0.018923629928321542,0.020937981048995656,0.015729518631814373,0.007622011606790759,0.02042314894531958,0.025990615914746065,0.034919060500465414,0.017351526323383694,0.02245869001271502,-0.004673834751505098,0.029366124777991318,0.008120715839451322,0.03456972297045643,0.019328859690006486,-721.6713167808168
5.760605615562316,25.130488114700597,1.09512269904886,0.01845216297658906,0.011171254945262112,5.852253918685979,8.289819456878533,7.599013402937741,9.567103697274014,10.033184293611994,10.94479948192876,11.865306731265578,14.082738478878793,13.729038295655,14.515015918550972,17.463199277883852,16.988701745297153,17.52418815812639,18.6243252954216,20.01194022039735,20.545589860952532,23.551036624692987,23.897331855724605,26.18373255748935,24.391982731091378,0.017718520475634655,0.021892159030008213,0.021376501133124493,0.02647951363542449,0.031685877658430964,0.02628120329149572,0.018095425652422243,0.021113643698905178,0.016661168298736755,0.0066966499514592,0.018828317147678363,0.0267180943683085,0.034416161268164686,0.015681333867309733,0.02260881934826684,-0.004701780728059761,0.028038734927920958,0.006688499498093437,0.03264788862216829,0.020256606697952293,-719.1456210786237
5.8804309473144,24.20659199960815,0.9876515869876216,0.023309761343722608,0.007756444207101186,6.259528339337083,8.39933713079453,8.92679440964291,8.884171839021962,10.06998499293922,10.501428259472783,10.417371045445165,12.761776409484241,14.199656645104959,13.676900103919003,16.546707278624044,17.491516883896615,17.321954223560297,19.44719082325346,19.230463074902257,20.57214903234747,21.204560688841234,23.162180693613205,23.427235828219093,24.77314767237153,0.014035109139061464,0.021573189319113947,0.019533605732761583,0.027667916052233486,0.03224863213312426,0.025381081359468968,0.02157670070793068,0.02212212436860834,0.016295622678944823,0.009576152643708521,0.019234482645098788,0.026561528724858115,0.03467264033907834,0.015700106839586322,0.023875911927804708,-0.006004524698086685,0.0306024003439338,0.00790302859048565,0.03451676025977109,0.020163093162811507,-720.1170781648852
5.219904437580223,26.11331501419163,0.9366502150900884,0.022126572886854105,0.011989540779468007,6.000315955343277,6.491853462333363,6.1710380208655575,9.753749716050661,8.930336678772338,10.683877043500416,11.636199284999314,12.840443489325414,14.310200973367152,14.463217829822277,15.171519637319937,18.017165312011862,16.13658337991983,19.82934560067603,20.18068624375537,21.16060466799129,22.93329660176136,24.394414257941733,25.454141546573144,25.518575643370237,0.017903082384888556,0.02549679533689198,0.024403941155170805,0.027900891901839003,0.03377407836963152,0.025371161854974032,0.01960869815926485,0.02268423013194685,0.01506066505520461,0.005523543954357462,0.020812563644564533,0.025879531222759277,0.035445695627509204,0.015347586672492928,0.023867260969214408,-0.0056465689152880505,0.028880529920602534,0.0066859052406381845,0.03302933820399332,0.020689010949422257,-716.4861037303535
5.129720956132475,24.88993545087243,1.0107444266497407,0.022923184297527384,0.009630543385918844,5.180344775743006,7.554218191397107,7.289535186994972,10.243914314000913,8.44370182451028,10.74608216010681,10.034659303896882,13.034906237888936,13.381079373858647,14.459627057797505,15.337632327999964,16.778977844306308,17.09082717973238,17.82678397588502,19.830639663856193,19.962063996013338,22.058369695123506,23.118822709993033,25.008811779551937,23.79447382772724,0.020094940179404476,0.022389243003532875,0.021375577861758185,0.02761871888935209,0.03449691021450386,0.025313845191682813,0.020589516068908603,0.022202598890076756,0.01688664358528361,0.008612947958201491,0.02021870948170132,0.026535808585806585,0.03448710937042148,0.016919582069873748,0.02337158765910002,-5.560953964731034e-4,0.029848814327856958,0.0071733911467608494,0.03325356012830815,0.020944540777292835,-714.9641151818989
5.386670359288146,26.30514304154893,1.1316884126910698,0.02251037445241212,0.012406658773519852,5.215972761878342,6.566115246927304,6.720044113497557,11.036285826311106,9.04914822273001,10.174011140219745,12.254865891595006,13.819521026880848,12.306236460739928,13.590409086645627,16.893358486842224,16.470428704430425,17.719602152973476,19.84049046393762,22.05533037929423,21.935728945204165,24.425273980150653,24.401251237983928,26.884332612680215,26.370870272774994,0.02009742295456707,0.02555901717928476,0.023871267012682874,0.025526345243505284,0.03351883157438869,0.024562240682832706,0.018664888492208643,0.021144224101656298,0.0179901375518553,0.009721848507105528,0.01818183238617991,0.027057505229849864,0.03411479245696063,0.015487957393821555,0.021347427559929976,-0.007914578559136286,0.028072685285115712,0.007078331985797478,0.0324197516303941,0.01934627187471848,-718.5913518413186
5.987936394804963,26.011972525322637,1.0585029469729947,0.02194829998179751,0.01061235838430264,6.444840517216077,7.002848117474439,7.58919854599638,11.100678692291588,10.27103406778996,11.651691679964836,10.729523742297525,14.47925616029818,13.938193639431919,14.064141887528498,17.092967786286966,17.003055773445013,16.87220241348258,20.32357535834839,20.236759782095998,20.24503833403364,22.898473247191838,23.503648323596483,25.285785527074196,25.942641300307425,0.018218200227126044,0.02501842901547343,0.021126259879192786,0.024940921031562473,0.03270636954046546,0.024178211594259993,0.020641066935198193,0.020250556194862296,0.016574173798876435,0.0073899580440410706,0.018378813576047214,0.026699780783870773,0.034850841119490154,0.014936253020986005,0.02313748919546596,-0.002661696056781745,0.028617359609703758,0.0060723005524615375,0.033174386789888786,0.01936705337324014,-712.1478299135379
5.694773100051769,25.704328419929787,0.8572847446518809,0.017080598042781767,0.010634936801995787,5.0293335009403375,6.4740392559473925,8.389281776403273,10.92144476927216,9.963484847614513,10.145419671275018,12.463863345877497,12.932456763872889,14.847326668555166,14.398413371726395,16.415987989228828,16.53128340316923,18.45325730908335,19.848387783833786,20.23345571930549,21.692468806021147,22.34028565760631,23.541364689023407,26.504159416107626,25.04147098404742,0.021683199495443024,0.024995736125517462,0.01962014968816256,0.026190713341392117,0.03257009876026094,0.024686432881006304,0.017336159141141852,0.0210547178120538,0.015189432480666476,0.008237068361472312,0.02023385709837314,0.027518782541140638,0.03369799884002163,0.014491365143852736,0.0224881849741116,-0.005186494772414092,0.02901963371216175,0.006514301839922044,0.03309185041528734,0.020056365802948672,-718.1293029172859
5.816270829151169,23.887367022738268,0.9158036136289177,0.02066934013234748,0.008051342136320463,6.8207697084985615,6.9792935054522545,6.27966126986722,10.558410749044485,9.925998623729871,9.585733173964673,12.140141111136046,14.329995372450188,13.327791411724153,13.604255429132,14.452128515076028,16.869864282654202,16.16199456402982,18.209993440594285,18.77755143103344,19.36935587236766,22.807750329931164,21.73634163733695,23.759708653518434,24.22354022648507,0.01848685869092051,0.02513803265044234,0.02269282359388008,0.026899831115458944,0.03273293197119503,0.02580090485960577,0.01813529319698984,0.0205510974815593,0.016069144437261738,0.008347278737143875,0.0199277024524546,0.026814788877272473,0.03567544009840837,0.016620915145084854,0.02384369204149998,-0.0036034519507877963,0.029317517924562598,0.007552154541917748,0.034461141304023495,0.020069856086040946,-718.7265126118815
4.402850452029243,24.913972447597175,0.9437966853757713,0.02278250292383185,0.008325986063392379,6.433244057934165,6.786904198273454,7.213662676254835,8.708869179506673,7.559091882584744,9.728351598442783,9.155867827862748,11.353262745667578,12.699303174400226,14.216095147690766,16.584862262677355,16.567236319571204,16.940661943958954,17.259380387164615,19.42073568582869,19.15854555019789,22.756006908028432,24.445842283829705,26.17826242259635,25.965932445604974,0.017675534021870228,0.024545031706435298,0.023097389214643643,0.02811014576066631,0.036068937066270707,0.026292844243672116,0.022349111497160762,0.024544597059405603,0.017185354706347494,0.008993290408539446,0.019208647421147723,0.02744244389029032,0.03451339778606555,0.017849070867851324,0.023432233508802535,-0.0016404079305599453,0.029292189056876757,0.008707951969862099,0.03293810677045984,0.0194411230914088,-723.200805738244
6.432264053266133,25.386478411002614,0.8973526537256227,0.02462155718389049,0.009383786576457838,6.447760793510792,7.554099933269993,7.9822278886838784,10.275967663236608,9.296762174340738,11.95907076352702,12.827344429438481,12.743153446436656,13.094518233941477,15.177667102552457,16.109487655963218,17.42940387826168,16.615204526619873,20.064540637505768,20.236259474631378,22.253704964170023,23.634475654792432,23.692366736595016,25.183891893815932,23.610050536834777,0.01929965098162126,0.02372091770795889,0.020322644294831937,0.026081580577374204,0.032996118485711795,0.02334686047706133,0.01846781069072292,0.021422004013778168,0.015281328091253795,0.006748398625177225,0.019304715998685357,0.026467377708115275,0.03499985358181656,0.016127234914050412,0.0233223408888156,-0.006622081901505924,0.02819516963847428,0.008531669030506873,0.03336046319411968,0.021330001257471632,-717.7587978529891
5.749032201432656,26.531947418488816,0.9890514347728833,0.0210410820102539,0.01077406176467559,5.578390626118958,8.63059644970181,7.2524808051662,8.137395113280107,10.014803568567428,9.5082673934008,12.168190053985242,13.380033317060825,14.831886805876763,15.964061455211596,16.371454271782525,18.19457647174211,18.2859028547956,20.631388164666202,22.300251830201816,21.08304543342444,22.760738206371297,26.309927386636957,26.4513044410983,26.622010662641305,0.0201233783573829,0.02150939323823452,0.022702288277440114,0.030258109825262034,0.032013694872136754,0.02626111729260673,0.019254983104364045,0.020902691478012922,0.016414199653149462,0.005520713204432154,0.01913578070278523,0.02592527127490022,0.0341309032550469,0.015057858178182669,0.02220469734541722,-0.006814816338867356,0.028949472812458705,0.0053837173652871,0.0329246005889318,0.019120303756132422,-723.2363422123894
6.475817539727013,24.69332773128554,1.0116444701691327,0.019229371676686882,0.011275952961352063,5.064840766843537,8.201370245453228,7.855677923129856,9.475554472027044,10.942940542837407,12.5273239021625,12.332125880286634,13.045780816182251,13.607219504655243,16.876831093877453,15.291808139873488,16.93103635664907,17.267279177859535,16.466618338754028,19.213420340394546,21.180295816561763,22.90029720073884,24.073088339954626,23.969223560019955,23.94969602241242,0.021675384951237994,0.022502087242929045,0.022540115534470367,0.026757061701570994,0.03094736792818665,0.023219669144830576,0.01764662214579803,0.022894955041818824,0.01669875769453551,0.008183978108633683,0.01987153204662089,0.026357946397291273,0.034496426151872255,0.01803332707038177,0.023704412421007563,-0.004764193934615212,0.029296455306216017,0.007057411971999485,0.03435139968889725,0.02035496264714102,-723.0782374033112
5.355356744693644,24.964808969858417,1.1277044718426061,0.018267743103726135,0.012822781281398948,5.7761691446099865,7.5257543896987915,7.900668917535347,10.276603871570659,9.384078571950425,11.10846731971998,10.982339743630838,13.788642495893304,12.875928292527506,15.527812732334688,16.427420589211938,16.71112239293975,16.035961784847096,18.234866367296792,20.2939656904009,22.353810751842534,23.14138456058703,21.937313540696568,24.955857662514905,25.24841955878865,0.018510786153556117,0.02312896251889731,0.022434983765107514,0.02605116008581135,0.03375288247499932,0.02396718872994972,0.02058098751432765,0.02118164697186875,0.015789942515658306,0.007515101692242895,0.018891015379978154,0.02675594728146031,0.03544471093647106,0.015825150269229097,0.022545570441906963,-0.006578557535284699,0.029239773512295193,0.007873000563395538,0.03334632363847114,0.020088696460777114,-715.0333745274326
